x,CausalPFN,S-Learner,T-Learner,X-Learner,DR-Learner
0.003697916666666667,9.889652300645429e-05,0.0005059337913803872,0.00022345947575868534,1.9519050593379137e-05,-0.000358440747260235
0.0037500000000000003,0.00010578066128024825,0.0004965646470955653,0.00028268969824893917,-0.000122691175158383,-0.00038328317528817227
0.0038020833333333335,0.00010074348693356975,0.0005135011771488973,0.00034191992073919327,-6.692245917729994e-05,-0.00032927789696656965
0.0038541666666666668,0.0001737825149604078,0.0005044923845673378,0.0003230739408559305,-8.922994556973316e-05,-0.0003530402194280749
0.00390625,0.00016874534061372932,0.0004954835919857781,0.00030422796097266794,-0.00011153743196216666,-0.00030254528419737666
0.003958333333333334,0.00016370816626705084,0.0004864747994042185,0.00036345818346292187,-0.00013384491835459987,-0.00032531750988965225
0.004010416666666667,6.0997033104309806e-05,0.00047746600682265893,0.00034461220357965926,-7.807620237351655e-05,-0.000348089735581928
0.0040625,7.097836579410597e-05,0.00046845721424109934,0.00032576622369639665,-2.715693995600574e-05,-0.00029981261711430356
0.004114583333333334,6.388052921469537e-05,0.0004858074814352141,0.0003849964461866506,-4.7524644923010145e-05,-0.00024359775140537173
0.004166666666666667,5.678269263528472e-05,0.0005552085502116733,0.00036615046630338803,-6.789234989001442e-05,-0.00026545908806995645
0.00421875,6.659440790682298e-05,0.0005716293388061033,0.00034730448642012526,-1.0183852483502135e-05,-0.00021921395281795038
0.004270833333333334,5.970533122680677e-05,0.0005632640314089408,0.0004065347089103792,3.9038101186758274e-05,-0.00024023446884158936
0.004322916666666667,-3.792272686713662e-05,0.000578840810700209,0.00038768872902711674,1.9519050593379137e-05,-0.00026125498486522853
0.004375,-4.684572142410991e-05,0.0006488401645523272,0.000368842749143854,0.0,-0.0002822755008888676
0.004427083333333333,2.230748639243329e-05,0.000640763316030929,0.00042807297163410796,-1.9519050593379137e-05,-0.0003032960169125065
0.004479166666666667,1.3384491835460003e-05,0.000655840099937539,0.0003175098896523006,3.9038101186758274e-05,-0.00032431653293614563
0.0045312500000000006,4.461497278486644e-06,0.000726108682073704,0.0003551207914408334,1.9519050593379137e-05,-0.00034533704895978477
